property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,others,store room,pooja room,servant room,study room,furnishing_type,luxury_score
house,independent,sector 57,6.95,40104.0,1732.9878999999999,Plot area 192(160.54 sq.m.),12,12,3+,4.0,East,New Property,,1728.0,,0,1,0,1,0,0,73
flat,emaar mgf the enclave,sector 66,2.1,12353.0,1700.0,Super Built up area 1920(178.37 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,4,2,12.0,North-East,Relatively New,1920.0,1800.0,1700.0,0,0,0,1,0,0,156
flat,mm woodshire,sector 107,0.8,5857.0,1366.0,Super Built up area 1366(126.91 sq.m.)Carpet area: 1055 sq.ft. (98.01 sq.m.),2,2,3+,6.0,West,Relatively New,1366.0,,1055.0,0,0,1,0,0,0,174
flat,ireo the grand arch,sector 58,2.2,13480.0,1632.0,Super Built up area 1632(151.62 sq.m.)Built Up area: 1432 sq.ft. (133.04 sq.m.)Carpet area: 1232 sq.ft. (114.46 sq.m.),2,2,1,5.0,North-East,Relatively New,1632.0,1432.0,1232.0,0,0,0,0,1,0,94
flat,shree vardhman victoria,sector 70,1.8,9231.0,1950.0,Carpet area: 1950 (181.16 sq.m.),3,5,3,0.0,not available,New Property,,,1950.0,0,0,0,0,0,1,72
flat,krisumi waterfall residences,sector 36a,2.3,15551.0,1479.0,Built Up area: 1479 (137.4 sq.m.),2,2,2,23.0,not available,Undefined,,1479.0,,0,0,0,0,0,0,58
flat,pyramid urban homes,sector 86,0.41,6902.0,594.0,Carpet area: 601 (55.83 sq.m.),2,2,1,3.0,West,Relatively New,,,601.0,0,0,0,0,0,0,63
flat,ss the leaf,sector 85,2.05,7290.0,2812.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2250 sq.ft. (209.03 sq.m.),4,4,3+,4.0,North-East,Relatively New,2812.0,2500.0,2250.0,0,0,0,1,0,0,49
flat,la lagune,sector 54,6.75,21361.0,3160.0,Super Built up area 3160(293.57 sq.m.)Built Up area: 2455 sq.ft. (228.08 sq.m.)Carpet area: 2240 sq.ft. (208.1 sq.m.),4,6,3+,11.0,East,Moderately Old,3160.0,2455.0,2240.0,0,0,0,1,0,0,119
flat,godrej nature plus,sector 33,1.35,8671.0,1557.0,Super Built up area 1557(144.65 sq.m.),3,2,3+,17.0,not available,New Property,1557.0,,,0,0,0,0,0,0,38
flat,ss the leaf,sector 85,1.25,10889.0,1148.0,Super Built up area 1741(161.74 sq.m.)Carpet area: 1148 sq.ft. (106.65 sq.m.),2,2,3+,17.0,East,Relatively New,1741.0,,1148.0,0,1,0,0,0,1,156
flat,ss the leaf,sector 85,1.17,7002.0,1671.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1660 sq.ft. (154.22 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),2,2,3,11.0,East,Relatively New,1671.0,1660.0,1650.0,0,0,0,0,0,1,49
flat,ats tourmaline,sector 109,1.5,8571.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.),3,3,3+,7.0,North-East,Relatively New,1750.0,1466.0,,0,0,0,0,0,1,165
flat,shyam sadan,sector 5,0.55,6471.0,850.0,Carpet area: 700 (65.03 sq.m.),2,2,1,4.0,West,Relatively New,,,700.0,0,0,0,0,1,0,69
flat,capital residences,sector 70a,1.51,7642.0,1976.0,Super Built up area 1976(183.58 sq.m.),3,3,3,7.0,South-East,Relatively New,1976.0,,,0,0,0,1,0,1,49
flat,la vida by tata housing,sector 113,3.05,14186.0,2150.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 1960 sq.ft. (182.09 sq.m.),3,4,3,3.0,North-West,Relatively New,2690.0,2150.0,1960.0,0,0,0,1,0,1,174
flat,la vida by tata housing,sector 113,2.78,10696.0,2599.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2599 sq.ft. (241.46 sq.m.)Carpet area: 2450 sq.ft. (227.61 sq.m.),3,3,3,3.0,North,New Property,2690.0,2599.0,2450.0,0,0,0,1,1,1,174
house,dlf city plots,sector 26,17.0,37604.0,4520.838,Plot area 502(419.74 sq.m.),5,6,3,2.0,North-West,Old Property,,4518.0,,0,1,1,1,0,0,87
flat,emaar palm gardens,sector 83,1.8,9474.0,1900.0,Built Up area: 1900 (176.52 sq.m.),3,4,0,9.0,not available,Undefined,,1900.0,,0,0,0,0,0,1,55
flat,dlf new town heights,sector 90,1.65,6980.0,2364.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,15.0,South-East,Moderately Old,2364.0,,,0,0,0,1,0,0,137
flat,.,gwal pahari,7.0,10999.0,6364.0,Super Built up area 6000(557.42 sq.m.),4,4,3+,6.0,South-West,Relatively New,6000.0,,,0,0,0,1,0,1,52
flat,smart world orchard,sector 61,1.5,12500.0,1200.0,Carpet area: 1200 (111.48 sq.m.),2,2,2,2.0,North,Under Construction,,,1200.0,0,0,0,0,1,0,49
flat,signature global park,sohna road,0.68,8252.0,824.0,Carpet area: 824 (76.55 sq.m.),2,2,2,3.0,not available,New Property,,,824.0,0,0,0,0,0,1,113
house,independent,sector 7,0.27,1333.0,2025.0,Plot area 225(20.9 sq.m.),2,2,1,2.0,North-East,Moderately Old,,2025.0,,0,0,0,0,0,1,12
flat,pioneer park,sector 61,2.1,11667.0,1800.0,Super Built up area 1800(167.23 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,15.0,South-East,Relatively New,1800.0,,1400.0,0,0,0,0,0,0,49
flat,shree vardhman victoria,sector 70,1.9,9744.0,1950.0,Super Built up area 1950(181.16 sq.m.),3,3,3,10.0,North-East,New Property,1950.0,,,1,1,1,1,0,0,36
flat,smart world gems,sector 89,0.97,8794.0,1103.0,Built Up area: 1103 (102.47 sq.m.),2,2,3+,2.0,East,New Property,,1103.0,,0,0,0,0,0,0,49
flat,ats triumph,sector 104,2.63,9564.0,2750.0,Super Built up area 3150(292.64 sq.m.)Carpet area: 2750 sq.ft. (255.48 sq.m.),4,4,3+,21.0,North,Relatively New,3150.0,,2750.0,0,0,0,1,0,0,161
flat,ansal heights,sector 86,0.95,5621.0,1690.0,Carpet area: 1690 (157.01 sq.m.),3,2,1,6.0,not available,New Property,,,1690.0,0,0,0,0,0,0,15
flat,pareena laxmi apartments,sector 99a,0.32,6107.0,524.0,Super Built up area 524(48.68 sq.m.)Carpet area: 424.8 sq.ft. (39.47 sq.m.),2,2,2,2.0,not available,New Property,524.0,,424.8,0,0,0,0,0,1,50
flat,godrej nature plus,sector 33,1.2,13363.0,898.0,Carpet area: 76.44,2,2,0,11.0,not available,Under Construction,,,76.44,0,0,0,0,0,0,56
flat,indiabulls centrum park,sector 103,2.45,8522.0,2875.0,Super Built up area 2875(267.1 sq.m.),4,6,3,5.0,not available,Relatively New,2875.0,,,0,0,0,1,0,0,38
flat,tulip violet,sector 69,1.68,8358.0,2010.0,Super Built up area 2010(186.74 sq.m.),4,4,2,2.0,North-West,Relatively New,2010.0,,,0,0,1,0,0,1,112
flat,ireo the corridors,sector 67a,1.5,11111.0,1350.0,Carpet area: 1350 (125.42 sq.m.),2,2,2,10.0,not available,Relatively New,,,1350.0,0,1,0,0,0,0,38
flat,shapoorji pallonji joyville gurugram,sector 102,1.24,10206.0,1215.0,Super Built up area 1215(112.88 sq.m.),2,2,2,10.0,East,Relatively New,1215.0,,,0,0,0,0,0,0,141
flat,dlf express greens,manesar,1.5,6359.0,2359.0,Super Built up area 2359(219.16 sq.m.),4,5,3+,10.0,East,New Property,2359.0,,,0,0,0,1,0,0,32
house,independent,sector 57,6.21,22985.0,2701.7389,Plot area 300(250.84 sq.m.),6,6,3+,4.0,North-East,Old Property,,2700.0,,0,1,1,1,1,0,52
flat,aipl zen residences,sector 70a,1.65,13074.0,1262.0,Super Built up area 1262(117.24 sq.m.),2,2,3,23.0,North-West,New Property,1262.0,,,0,0,0,0,0,0,81
flat,emaar mgf emerald estate,sector 65,1.3,20602.0,631.0,Super Built up area 1020(94.76 sq.m.)Carpet area: 631 sq.ft. (58.62 sq.m.),2,2,2,7.0,West,Relatively New,1020.0,,631.0,0,0,0,0,1,0,78
flat,signature global solera,sector 107,0.28,5726.0,489.0,Carpet area: 489 (45.43 sq.m.),2,2,2,6.0,West,Relatively New,,,489.0,0,0,0,0,0,0,45
flat,mm woodshire,sector 107,1.3,10815.0,1202.0,Super Built up area 1943(180.51 sq.m.)Carpet area: 1202 sq.ft. (111.67 sq.m.),3,3,3,7.0,not available,Relatively New,1943.0,,1202.0,0,0,1,0,0,0,89
house,independent,sector 5,1.0,1235.0,8100.0,Plot area 900(83.61 sq.m.),3,4,2,2.0,not available,Relatively New,,8100.0,,0,0,0,0,0,1,0
flat,emaar mgf palm hills,sector 77,1.09,5383.0,2025.0,Super Built up area 2025(188.13 sq.m.),3,4,3+,5.0,South,Relatively New,2025.0,,,1,0,0,1,0,0,167
house,independent,sector 82,7.0,21605.0,3239.9339,Plot area 360(301.01 sq.m.),4,4,3+,1.0,North-East,Relatively New,,3240.0,,0,0,1,1,1,0,49
flat,awho sispal vihar,sector 49,2.0,7262.0,2754.0,Super Built up area 2754(255.85 sq.m.),4,3,3+,4.0,not available,Old Property,2754.0,,,0,0,0,0,0,1,65
house,independent,sector 13,0.5,10101.0,495.0,Plot area 55(5.11 sq.m.),12,4,3,4.0,not available,Old Property,,495.0,,0,0,0,0,0,0,15
flat,godrej nature plus,sector 33,1.4,15119.0,926.0,Super Built up area 145Carpet area: 86 sq.m.,3,2,3+,20.0,not available,New Property,145.0,,86.0,0,0,0,0,0,1,70
flat,paras quartier,gwal pahari,7.5,14019.0,5350.0,Super Built up area 5350(497.03 sq.m.),4,4,3+,20.0,North-East,New Property,5350.0,,,1,0,1,1,0,0,49
flat,parsvnath exotica,sector 53,5.0,17271.0,2895.0,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,4,3+,8.0,North-East,Relatively New,2895.0,2500.0,2200.0,1,0,1,1,0,0,49
flat,om appartments,sector 5,0.4,4444.0,900.0,Carpet area: 900 (83.61 sq.m.),3,2,1,3.0,not available,Relatively New,,,900.0,0,0,0,0,0,0,7
flat,tulsiani easy in homes,sohna road,0.4,7921.0,505.0,Carpet area: 505 (46.92 sq.m.),2,2,3,9.0,not available,Under Construction,,,505.0,0,0,0,0,0,0,36
flat,bestech park view city,sector 48,2.65,10323.0,2567.0,Super Built up area 2567(238.48 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,11.0,North-East,Moderately Old,2567.0,,1750.0,0,0,0,1,1,0,174
flat,tulip ivory,sector 70,2.0,8333.0,2400.0,Super Built up area 2400(222.97 sq.m.),4,5,3+,2.0,South-East,Relatively New,2400.0,,,0,0,0,1,0,0,49
flat,emaar gurgaon greens,sector 102,1.55,9394.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3,4,3,7.0,North,Relatively New,1650.0,,1022.58,0,0,0,1,0,0,152
flat,dlf new town heights,sector 90,1.6,6768.0,2364.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,10.0,West,Relatively New,2364.0,,,0,0,1,1,0,0,88
flat,godrej,sector 79,1.12,7147.0,1567.0,Super Built up area 1572(146.04 sq.m.)Built Up area: 1325 sq.ft. (123.1 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,6.0,North-East,Relatively New,1572.0,1325.0,1200.0,0,0,0,0,1,0,49
flat,emaar palm gardens,sector 83,1.8,9474.0,1900.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1244.33 sq.ft. (115.6 sq.m.),3,4,3,4.0,West,Relatively New,1900.0,,1244.33,0,1,1,1,1,0,174
flat,aipl the peaceful homes,sector 70a,2.3,10698.0,2150.0,Super Built up area 2150(199.74 sq.m.),3,3,3,3.0,North-East,Relatively New,2150.0,,,0,1,0,0,0,0,124
flat,senate court,sector 62,0.9,14085.0,639.0,Built Up area: 639 (59.37 sq.m.),1,1,0,0.0,not available,Undefined,,639.0,,0,0,0,0,0,0,0
house,independent,sohna road,1.55,14694.0,1054.8622,Plot area 117(97.83 sq.m.),2,3,2,1.0,North,New Property,,1053.0,,0,0,1,0,1,0,49
flat,breez global heights,sohna road,0.25,7003.0,357.0,Super Built up area 414(38.46 sq.m.)Carpet area: 357 sq.ft. (33.17 sq.m.),1,1,1,1.0,not available,Relatively New,414.0,,357.0,0,0,0,0,0,0,57
flat,shree vardhman victoria,sector 70,1.1,8462.0,1300.0,Carpet area: 1300 (120.77 sq.m.),2,2,2,8.0,North-East,Relatively New,,,1300.0,0,0,0,0,0,1,101
house,independent,sector 50,7.0,32354.0,2163.5439,Built Up area: 240 (200.67 sq.m.),3,2,0,1.0,not available,Undefined,,240.0,,0,0,0,0,0,1,0
flat,ss the leaf,sector 85,2.03,7229.0,2808.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2225 sq.ft. (206.71 sq.m.)Carpet area: 2175 sq.ft. (202.06 sq.m.),4,4,3+,3.0,North-East,Relatively New,2812.0,2225.0,2175.0,1,0,0,0,0,0,49
flat,unitech vistas,sector 70,9.0,57508.0,1565.0,Built Up area: 1565 (145.39 sq.m.),3,3,0,7.0,not available,Undefined,,1565.0,,0,0,0,0,0,0,0
house,independent,sector 105,0.65,9013.0,721.1813,Plot area 80(66.89 sq.m.),3,2,1,1.0,East,Relatively New,,720.0,,1,0,1,0,0,0,14
house,independent,sector 43,9.5,34885.0,2723.2666999999997,Plot area 302(252.51 sq.m.)Built Up area: 300 sq.yards (250.84 sq.m.)Carpet area: 250 sq.yards (209.03 sq.m.),5,5,3+,2.0,North-East,Relatively New,,300.0,250.0,0,0,1,1,0,0,88
flat,signature global solera,sector 107,0.6,8000.0,750.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),3,2,2,8.0,not available,Undefined,,750.0,650.0,0,0,0,0,0,1,55
flat,puri emerald bay,sector 104,2.6,15160.0,1715.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1715 sq.ft. (159.33 sq.m.),3,4,3+,5.0,not available,Relatively New,2450.0,,1715.0,0,0,0,1,1,1,81
flat,shree vardhman victoria,sector 70,1.6,8205.0,1950.0,Carpet area: 1950 (181.16 sq.m.),3,5,3,6.0,West,Relatively New,,,1950.0,0,0,0,1,0,1,174
flat,smart world orchard,sector 61,2.1,13752.0,1527.0,Super Built up area 1549(143.91 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,2,3,3.0,South,Undefined,1549.0,,1500.0,0,0,0,0,0,0,146
flat,ireo uptown,sector 66,1.5,11219.0,1337.0,Super Built up area 1337(124.21 sq.m.)Built Up area: 1330 sq.ft. (123.56 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2,3,3,1.0,South,Relatively New,1337.0,1330.0,1050.0,1,0,0,1,0,0,79
flat,supertech araville,sector 79,0.95,6209.0,1530.0,Super Built up area 1530(142.14 sq.m.),2,2,3,7.0,North-East,New Property,1530.0,,,0,0,0,0,1,1,49
house,anant raj estates,sector 63a,8.5,27137.0,3132.2949,Plot area 348(290.97 sq.m.),6,6,3+,3.0,East,Under Construction,,3132.0,,0,1,1,0,0,0,29
flat,bestech park view grand spa,sector 81,2.3,8647.0,2660.0,Super Built up area 2660(247.12 sq.m.)Built Up area: 2280 sq.ft. (211.82 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),3,4,3+,7.0,East,Relatively New,2660.0,2280.0,1950.0,0,0,0,1,0,0,49
flat,ansals highland park,dwarka expressway,1.2,6186.0,1940.0,Built Up area: 1940 (180.23 sq.m.),3,3,3+,4.0,not available,Under Construction,,1940.0,,0,0,0,1,0,1,0
house,huda flats,sector 7,2.3,17094.0,1345.4875,Plot area 150(125.42 sq.m.),5,3,3+,3.0,North-East,Old Property,,1350.0,,0,0,1,1,1,1,27
flat,smart world orchard,sector 61,1.55,13478.0,1150.0,Super Built up area 1150(106.84 sq.m.),2,2,1,3.0,not available,Under Construction,1150.0,,,0,0,0,0,1,1,43
flat,ramsons kshitij,sector 95,0.33,3910.0,844.0,Super Built up area 767(71.26 sq.m.),2,2,1,14.0,South,New Property,767.0,,,1,0,0,0,0,0,79
flat,bestech park view aindependentda,sector 81,1.35,7542.0,1790.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,3,3+,10.0,North-East,Moderately Old,1790.0,,1130.0,0,1,0,0,0,0,72
flat,umang monsoon breeze,sector 78,0.7,5719.0,1224.0,Built Up area: 1224 (113.71 sq.m.),2,2,2,5.0,not available,Undefined,,1224.0,,0,0,0,0,0,1,0
flat,apna enclave,sector 3,0.5,7692.0,650.0,Carpet area: 650 (60.39 sq.m.),2,2,1,1.0,West,Old Property,,,650.0,0,0,0,0,0,0,37
house,independent,sector 2,2.5,16018.0,1560.7655,Plot area 173(144.65 sq.m.),4,4,2,4.0,West,Old Property,,1557.0,,0,0,0,0,0,1,17
flat,bestech park view sanskruti,sector 92,1.83,7871.0,2325.0,Super Built up area 2325(216 sq.m.),4,3,3,8.0,East,New Property,2325.0,,,0,0,0,1,0,1,128
flat,bestech park view city,sector 48,1.8,10251.0,1756.0,Carpet area: 1756 (163.14 sq.m.),3,4,3,3.0,North-West,Moderately Old,,,1756.0,0,0,0,0,1,0,76
house,independent,sector 9,1.25,8731.0,1431.5987,Plot area 159(132.94 sq.m.),10,6,3+,3.0,not available,Old Property,,1431.0,,0,0,0,0,0,1,0
flat,sidhartha ncr one phase,sector 95,0.56,4106.0,1364.0,Super Built up area 1364(126.72 sq.m.),2,2,2,10.0,not available,Relatively New,1364.0,,,0,0,0,0,0,0,60
flat,sare homes,sector 92,0.95,4251.0,2235.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4,3,2,16.0,East,New Property,2000.0,1983.0,1900.0,0,0,0,0,0,1,95
flat,signature the roselia,sector 95,0.41,6119.0,670.0,Built Up area: 670 (62.25 sq.m.)Carpet area: 569 sq.ft. (52.86 sq.m.),2,2,2,12.0,South,New Property,,670.0,569.0,0,0,0,0,0,0,93
house,independent,sector 67,1.5,9229.0,1625.3489,Carpet area: 180 (150.5 sq.m.),5,3,2,2.0,not available,New Property,,,180.0,0,0,0,0,0,1,0
flat,chd avenue,sector 71,1.2,7407.0,1620.0,Super Built up area 1620(150.5 sq.m.),3,3,3,4.0,North,Relatively New,1620.0,,,1,0,0,0,0,0,49
flat,central park resorts,sector 48,15.0,22388.0,6700.0,Carpet area: 6700 (622.45 sq.m.),5,6,3+,17.0,not available,Relatively New,,,6700.0,0,0,1,1,1,2,45
flat,mm merlin,sector 67,3.4,14419.0,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1708 sq.ft. (158.68 sq.m.),3,4,3,16.0,North-West,Relatively New,2358.0,,1708.0,0,0,0,1,0,0,174
flat,orris carnation residency,sector 85,0.9,4532.0,1986.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1575 sq.ft. (146.32 sq.m.)Carpet area: 1435 sq.ft. (133.32 sq.m.),4,4,3,8.0,East,Moderately Old,1975.0,1575.0,1435.0,0,0,0,0,0,0,40
house,independent,sector 7,1.16,11714.0,990.2787999999999,Plot area 992(92.16 sq.m.)Carpet area: 992 sq.ft. (92.16 sq.m.),5,4,2,3.0,North-East,Moderately Old,,,992.0,1,0,0,0,0,1,39
flat,dlf new town heights,sector 90,1.15,5959.0,1930.0,Super Built up area 1930(179.3 sq.m.),3,3,3+,9.0,North-West,Relatively New,1930.0,,,0,0,1,1,0,1,88
flat,emaar imperial gardens,sector 102,1.91,9550.0,2000.0,Super Built up area 2000(185.81 sq.m.)Carpet area: 1228.17 sq.ft. (114.1 sq.m.),3,4,2,17.0,East,Relatively New,2000.0,,1228.17,0,0,0,1,1,0,152
house,independent,sector 8,0.49,1512.0,3240.0,Plot area 360(33.45 sq.m.),6,3,2,3.0,East,Moderately Old,,3240.0,,0,0,0,0,0,1,8
flat,mm skycity,sector 65,3.5,17040.0,2054.0,Carpet area: 2054 (190.82 sq.m.),3,3,3,15.0,East,New Property,,,2054.0,0,0,1,1,1,0,166
flat,signature global park,sohna road,0.58,7056.0,822.0,Built Up area: 822 (76.37 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,2,3.0,not available,Undefined,,822.0,600.0,0,0,0,0,0,0,58
flat,ireo skyon,sector 60,2.82,11750.0,2400.0,Super Built up area 2403(223.25 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,3,3,2.0,South-East,Relatively New,2403.0,2400.0,2200.0,0,0,0,1,0,0,174
house,independent,sector 24,2.6,24155.0,1076.3899999999999,Plot area 120(100.34 sq.m.),4,4,3+,4.0,not available,Relatively New,,1080.0,,0,1,1,0,1,2,0
flat,lotus elise,sector 99,0.95,6552.0,1450.0,Carpet area: 1450 (134.71 sq.m.),2,3,3,7.0,not available,Relatively New,,,1450.0,0,0,0,1,0,1,0
flat,bestech park view residency,sector 2,1.55,8073.0,1920.0,Super Built up area 1920(178.37 sq.m.),3,4,3+,4.0,East,Old Property,1920.0,,,0,0,0,1,0,1,84
house,independent,sector 4,0.5,10557.0,473.61159999999995,Built Up area: 53 (44.31 sq.m.),5,3,0,1.0,not available,Undefined,,53.0,,0,0,0,0,0,1,0
flat,the close north,sector 50,2.7,10365.0,2605.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,3,3+,6.0,East,Moderately Old,2605.0,2400.0,2200.0,0,0,0,1,0,1,174
flat,antriksh heights,sector 84,0.69,5111.0,1350.0,Super Built up area 1350(125.42 sq.m.),2,2,3+,8.0,West,Relatively New,1350.0,,,0,0,0,0,1,1,59
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12182.0,903.0,Super Built up area 903(83.89 sq.m.),2,2,1,8.0,not available,Undefined,903.0,,,0,0,0,0,0,1,105
flat,ss,sector 85,2.1,7468.0,2812.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4,4,3,2.0,North-West,Relatively New,2812.0,2600.0,2400.0,0,0,0,0,0,1,49
flat,bestech park view grand spa,sector 81,2.35,8835.0,2660.0,Super Built up area 2660(247.12 sq.m.)Carpet area: 2356 sq.ft. (218.88 sq.m.),3,4,3+,6.0,North-East,Relatively New,2660.0,,2356.0,0,0,0,1,0,0,101
flat,mm sierra,sector 68,1.2,9002.0,1333.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,3,1.0,North,Relatively New,1250.0,,750.0,0,0,0,0,0,2,76
flat,shri ram apartments,sector 4,0.32,3368.0,950.0,Carpet area: 950 (88.26 sq.m.),2,2,1,4.0,not available,Relatively New,,,950.0,0,0,0,0,0,0,7
flat,divya apartments,sector 6,0.6,7595.0,790.0,Built Up area: 790 (73.39 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,0,2.0,South-West,Relatively New,,790.0,750.0,0,0,0,0,0,0,15
flat,mm golf hills,sector 79,1.45,10211.0,1420.0,Carpet area: 1420 (131.92 sq.m.),2,2,3,15.0,not available,Undefined,,,1420.0,0,0,0,0,0,1,0
house,unitech espace,sector 50,7.35,33972.0,2163.5439,Plot area 240(200.67 sq.m.),4,4,3+,3.0,South,Moderately Old,,2160.0,,0,0,1,1,0,0,52
flat,samadhan shri kamal cghs,sector 1,2.01,11427.0,1759.0,Carpet area: 1760 (163.51 sq.m.),4,4,3+,10.0,not available,Moderately Old,,,1760.0,0,0,0,0,0,2,0
flat,kendriya vihar,sector 56,0.55,9016.0,610.0,Carpet area: 610 (56.67 sq.m.),1,2,1,0.0,not available,Old Property,,,610.0,0,0,0,0,0,0,68
flat,shree vardhman victoria,sector 70,1.07,7926.0,1350.0,Super Built up area 1350(125.42 sq.m.),2,2,3,8.0,North,Relatively New,1350.0,,,0,0,0,0,1,1,108
flat,vatika city homes,sector 83,1.0,5747.0,1740.0,Super Built up area 1740(161.65 sq.m.),3,3,2,2.0,South-East,Relatively New,1740.0,,,0,1,0,0,0,0,174
flat,orris carnation residency,sector 85,0.55,5789.0,950.0,Super Built up area 1115(103.59 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,2,5.0,North-East,Relatively New,1115.0,1050.0,950.0,1,0,0,0,0,0,174
flat,bestech park view aindependentda,sector 81,1.1,6687.0,1645.0,Super Built up area 1645(152.83 sq.m.)Carpet area: 1034 sq.ft. (96.06 sq.m.),3,2,3+,5.0,East,Relatively New,1645.0,,1034.0,0,0,0,0,0,0,150
flat,ss,sector 85,2.14,7610.0,2812.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),4,4,3,6.0,North,Relatively New,2812.0,2300.0,2000.0,0,0,1,1,1,1,49
house,independent,sector 4,1.9,8446.0,2249.6551,Plot area 250(209.03 sq.m.)Carpet area: 190 sq.yards (158.86 sq.m.),4,3,2,2.0,North-East,Moderately Old,,,190.0,0,1,1,0,0,0,46
flat,hsiidc sidco aravali,manesar,0.9,3478.0,2588.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.),3,3,3+,8.0,East,Moderately Old,2588.0,1900.0,,0,0,0,1,0,1,23
flat,dlf new town heights,sector 90,1.3,6736.0,1930.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3,3,3+,10.0,South,Relatively New,1930.0,1929.0,1928.0,0,0,1,1,0,0,129
flat,conscient heritage max,sector 102,2.15,9307.0,2310.0,Super Built up area 2149(199.65 sq.m.),3,4,3,13.0,South,Relatively New,2149.0,,,0,0,0,1,1,1,101
flat,krrish provence estate,gwal pahari,5.5,9483.0,5800.0,Super Built up area 5800(538.84 sq.m.),4,5,3+,11.0,East,New Property,5800.0,,,0,0,1,1,1,0,151
flat,sare crescent parc,sector 92,0.5,5000.0,1000.0,Super Built up area 1000(92.9 sq.m.),2,2,2,2.0,not available,Relatively New,1000.0,,,1,0,0,0,0,1,72
flat,gls avenue,sector 92,0.5,7812.0,640.0,Carpet area: 640 (59.46 sq.m.),3,3,1,12.0,not available,New Property,,,640.0,0,0,0,0,0,2,95
flat,umang winter hills,sector 77,0.99,7857.0,1260.0,Super Built up area 1260(117.06 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,2,1.0,North,Relatively New,1260.0,,1000.0,0,0,0,0,0,1,97
flat,mm soulitude,sector 89,1.28,8828.0,1450.0,Carpet area: 1450 (134.71 sq.m.),3,3,2,4.0,not available,Undefined,,,1450.0,0,0,0,0,1,0,114
flat,ambience creacions,sector 22,1.99,15547.0,1280.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1285 sq.ft. (119.38 sq.m.)Carpet area: 1280 sq.ft. (118.92 sq.m.),2,2,2,9.0,North-East,New Property,1380.0,1285.0,1280.0,0,0,0,0,0,1,49
